DESC_PROVINCIA;CENTRO_EXAMEN;CODIGO_AUTOESCUELA;NOMBRE_AUTOESCUELA;CODIGO_SECCION;MES;ANYO;TIPO_EXAMEN;NOMBRE_PERMISO;NUM_APTOS;NUM_APTOS_1conv;NUM_APTOS_2conv;NUM_APTOS_3o4conv;NUM_APTOS_5_o_mas_conv;NUM_NO_APTOS
Coruña (A);Santiago de Compostela;C 0337;AUTOESCUELA SUSO;02;12;2025;PRUEBA TEÓRICA;B  ;2;0;2;0;0;3
Coruña (A);Santiago de Compostela;C 0337;AUTOESCUELA SUSO;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0337;AUTOESCUELA SUSO;03;12;2025;PRUEBA ESPECÍFICO;A2 ;1;0;1;0;0;0
Coruña (A);Santiago de Compostela;C 0337;AUTOESCUELA SUSO;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;2;0;1;3
Coruña (A);Santiago de Compostela;C 0337;AUTOESCUELA SUSO;03;12;2025;PRUEBA TEÓRICA;B  ;5;4;1;0;0;10
Coruña (A);Santiago de Compostela;C 0351;AUTOESCUELA VILA;01;12;2025;PRUEBA TEÓRICA;B  ;6;3;0;3;0;4
Coruña (A);Santiago de Compostela;C 0351;AUTOESCUELA VILA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;4;0;0;0;4
Coruña (A);Santiago de Compostela;C 0384;CALO;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;3
Coruña (A);Santiago de Compostela;C 0384;CALO;03;12;2025;PRUEBA ESPECÍFICO;A1 ;3;2;0;1;0;0
Coruña (A);Santiago de Compostela;C 0384;CALO;03;12;2025;PRUEBA TEÓRICA;B  ;13;10;0;2;1;11
Coruña (A);Santiago de Compostela;C 0384;CALO;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;9;6;1;2;0;12
Coruña (A);Santiago de Compostela;C 0384;CALO;03;12;2025;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;2
Coruña (A);Santiago de Compostela;C 0384;CALO;03;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B96;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA TEÓRICA;B  ;44;37;5;2;0;30
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;2
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;19;12;6;1;0;29
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA TEÓRICA;A2 ;0;0;0;0;0;2
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EB ;0;0;0;0;0;3
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA ESPECÍFICO;EB ;3;3;0;0;0;1
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;0;1;0;0;4
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;6;5;1;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;02;12;2025;PRUEBA ESPECÍFICO;C  ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;3;2;0;6
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;02;12;2025;PRUEBA TEÓRICA;B  ;10;8;1;1;0;13
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;02;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0334;COMPOSTELA;03;12;2025;PRUEBA TEÓRICA;B  ;7;4;1;2;0;4
Coruña (A);Santiago de Compostela;C 0005;CONSTANTE;  ;12;2025;PRUEBA TEÓRICA;RPV;1;0;0;1;0;0
Coruña (A);Santiago de Compostela;C 0344;COPAS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;9;6;3;0;0;8
Coruña (A);Santiago de Compostela;C 0344;COPAS;01;12;2025;PRUEBA TEÓRICA;B  ;4;2;0;2;0;4
Coruña (A);Santiago de Compostela;C 0010;COPASAN;  ;12;2025;PRUEBA TEÓRICA;RPV;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0009;CORU/A;  ;12;2025;PRUEBA TEÓRICA;RPV;4;3;0;1;0;1
Coruña (A);Santiago de Compostela;C 0032;EL TRAFICO;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0260;ESTELA S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;2;0;0;7
Coruña (A);Santiago de Compostela;C 0260;ESTELA S L;01;12;2025;PRUEBA TEÓRICA;B  ;0;0;0;0;0;3
Coruña (A);Santiago de Compostela;C 0278;GENDE;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0278;GENDE;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;1;2;0;10
Coruña (A);Santiago de Compostela;C 0278;GENDE;01;12;2025;PRUEBA TEÓRICA;B  ;7;2;5;0;0;6
Coruña (A);Santiago de Compostela;C 0012;JOSE RAMON;  ;12;2025;PRUEBA TEÓRICA;RPV;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0382;JPJ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;6;1;0;1;3
Coruña (A);Santiago de Compostela;C 0382;JPJ;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0382;JPJ;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;2;1;0;0;0
Coruña (A);Santiago de Compostela;C 0382;JPJ;01;12;2025;PRUEBA TEÓRICA;B  ;25;17;6;0;2;13
Coruña (A);Santiago de Compostela;C 0382;JPJ;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;0;1;0;0;1
Coruña (A);Santiago de Compostela;C 0015;LOUREDA;  ;12;2025;PRUEBA TEÓRICA;RPV;3;2;0;1;0;0
Coruña (A);Santiago de Compostela;C 0001;MARTE;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0001;MARTE;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;7
Coruña (A);Santiago de Compostela;C 0001;MARTE;02;12;2025;PRUEBA TEÓRICA;B  ;6;5;0;1;0;2
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA TEÓRICA;B  ;6;4;2;0;0;5
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;1;0;1;2;11
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA ESPECÍFICO;A2 ;2;1;1;0;0;1
Coruña (A);Santiago de Compostela;C 0134;MARTIÑO;02;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;2;1;1;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;5;4;1;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;2;0;0;3
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EB ;2;1;1;0;0;1
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;C  ;7;4;3;0;0;6
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;5;4;1;0;0;1
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;EB ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;D  ;2;1;0;0;1;0
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA ESPECÍFICO;LVA;2;1;0;0;1;1
Coruña (A);Santiago de Compostela;C 0265;MATA;01;12;2025;PRUEBA TEÓRICA;B  ;5;3;1;1;0;7
Coruña (A);Santiago de Compostela;C 0265;MATA;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;5
Coruña (A);Santiago de Compostela;C 0265;MATA;02;12;2025;PRUEBA TEÓRICA;B  ;3;1;1;1;0;4
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA ESPECÍFICO;A2 ;1;0;1;0;0;2
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA ESPECÍFICO;A1 ;3;3;0;0;0;3
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA TEÓRICA;A1 ;4;2;2;0;0;4
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA TEÓRICA;B  ;5;3;1;1;0;8
Coruña (A);Santiago de Compostela;C 0265;MATA;04;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;11;6;1;3;1;9
Coruña (A);Santiago de Compostela;C 0265;MATA;05;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;5;1;0;0;5
Coruña (A);Santiago de Compostela;C 0265;MATA;05;12;2025;PRUEBA TEÓRICA;B  ;12;9;2;1;0;5
Coruña (A);Santiago de Compostela;C 0258;MIGUEL E HIJO S L;01;12;2025;PRUEBA ESPECÍFICO;A2 ;1;0;1;0;0;1
Coruña (A);Santiago de Compostela;C 0258;MIGUEL E HIJO S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;1;1;0;7
Coruña (A);Santiago de Compostela;C 0258;MIGUEL E HIJO S L;01;12;2025;PRUEBA TEÓRICA;B  ;3;1;1;1;0;7
Coruña (A);Santiago de Compostela;C 0258;MIGUEL E HIJO S L;01;12;2025;PRUEBA ESPECÍFICO;AM ;2;1;1;0;0;0
Coruña (A);Santiago de Compostela;C 0258;MIGUEL E HIJO S L;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;0;2;0;0
Coruña (A);Santiago de Compostela;C 0258;MIGUEL E HIJO S L;03;12;2025;PRUEBA TEÓRICA;B  ;2;1;0;1;0;3
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;2;0;0;0;4
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA TEÓRICA;A2 ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA ESPECÍFICO;EC ;4;4;0;0;0;2
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;12;11;1;0;0;10
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA TEÓRICA;A1 ;2;0;1;1;0;3
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA ESPECÍFICO;A2 ;8;6;0;2;0;1
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA ESPECÍFICO;A1 ;2;2;0;0;0;2
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA TEÓRICA;B  ;16;13;2;1;0;8
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;01;12;2025;PRUEBA ESPECÍFICO;C  ;8;7;1;0;0;2
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;03;12;2025;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;03;12;2025;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;0;2;1;1
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;03;12;2025;PRUEBA TEÓRICA;B  ;3;0;1;1;1;4
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;04;12;2025;PRUEBA TEÓRICA;B  ;7;5;1;1;0;5
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;04;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;04;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;5
Coruña (A);Santiago de Compostela;C 0257;MONTECARLO;04;12;2025;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0305;NOVASCOLA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;3
Coruña (A);Santiago de Compostela;C 0305;NOVASCOLA;01;12;2025;PRUEBA TEÓRICA;B  ;4;1;2;1;0;12
Coruña (A);Santiago de Compostela;C 0369;O XEITO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;3
Coruña (A);Santiago de Compostela;C 0369;O XEITO;01;12;2025;PRUEBA TEÓRICA;B  ;5;5;0;0;0;0
Coruña (A);Santiago de Compostela;C 0219;PICO SACRO;01;12;2025;PRUEBA TEÓRICA;B  ;4;3;0;1;0;2
Coruña (A);Santiago de Compostela;C 0219;PICO SACRO;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;2
Coruña (A);Santiago de Compostela;PO0036;SALABERRI;  ;12;2025;PRUEBA TEÓRICA;RPV;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA ESPECÍFICO;C  ;3;3;0;0;0;1
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA ESPECÍFICO;D  ;2;2;0;0;0;2
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA TEÓRICA;A2 ;1;0;1;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;0;0;0;0;0;1
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;39;22;10;3;4;29
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA ESPECÍFICO;A2 ;4;4;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA ESPECÍFICO;EC ;3;3;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;01;12;2025;PRUEBA TEÓRICA;B  ;38;27;5;4;2;33
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;2;1;1;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA TEÓRICA;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA TEÓRICA;B  ;34;26;6;1;1;16
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;19;9;9;1;0;24
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA ESPECÍFICO;A2 ;3;2;1;0;0;1
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;2;0;0;0;2
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;5;1;0;0;2
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA TEÓRICA;B  ;13;7;4;0;2;9
Coruña (A);Santiago de Compostela;C 0142;SANTA EULALIA S L;06;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;1
Coruña (A);Santiago de Compostela;LU0123;SDS;03;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;13;12;1;0;0;11
Coruña (A);Santiago de Compostela;LU0123;SDS;03;12;2025;PRUEBA TEÓRICA;B  ;23;19;2;2;0;10
Coruña (A);Santiago de Compostela;C 0000;TURNO LIBRE;  ;12;2025;PRUEBA TEÓRICA;RPV;1;0;0;1;0;0
Coruña (A);Santiago de Compostela;C 0000;TURNO LIBRE;02;12;2025;PRUEBA TEÓRICA;B  ;5;2;2;1;0;14
Cuenca;Cuenca;CU0102;AUTOESCUELA JORGE;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;3
Cuenca;Cuenca;CU0102;AUTOESCUELA JORGE;01;12;2025;PRUEBA TEÓRICA;B  ;1;0;0;1;0;2
Cuenca;Cuenca;CU0077;CAMPUS;01;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Cuenca;Cuenca;CU0077;CAMPUS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;4;2;1;0;3
Cuenca;Cuenca;CU0077;CAMPUS;01;12;2025;PRUEBA TEÓRICA;B  ;6;4;2;0;0;4
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA ESPECÍFICO;C  ;8;6;1;1;0;1
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EB ;0;0;0;0;0;2
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA TEÓRICA;B  ;61;43;12;6;0;60
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA ESPECÍFICO;EC ;3;3;0;0;0;0
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA ESPECÍFICO;A2 ;9;7;2;0;0;2
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA TEÓRICA;A1 ;3;2;1;0;0;4
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA ESPECÍFICO;A1 ;5;3;2;0;0;2
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;39;28;7;4;0;21
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;0;0;0;0;0;1
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA ESPECÍFICO;EB ;1;0;1;0;0;0
Cuenca;Cuenca;CU0067;CAÑADA;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;2;0;0;0;1
Cuenca;Cuenca;CU0083;CHUMILLAS;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;2;2;0;0;5
Cuenca;Cuenca;CU0083;CHUMILLAS;01;12;2025;PRUEBA TEÓRICA;B  ;2;1;0;1;0;3
Cuenca;Cuenca;CU0097;CLAVE;01;12;2025;PRUEBA TEÓRICA;B  ;28;15;8;5;0;27
Cuenca;Cuenca;CU0097;CLAVE;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;14;4;5;3;2;16
Cuenca;Cuenca;CU0038;COLON;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;5;5;0;0;0;0
Cuenca;Cuenca;CU0038;COLON;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;4;4;0;0;4
Cuenca;Cuenca;CU0038;COLON;02;12;2025;PRUEBA TEÓRICA;B  ;14;10;2;2;0;11
Cuenca;Cuenca;CU0038;COLON;02;12;2025;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Cuenca;Cuenca;CU0038;COLON;02;12;2025;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Cuenca;Cuenca;CU0038;COLON;02;12;2025;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;2
Cuenca;Cuenca;CU0015;CRISCE;02;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;3
Cuenca;Cuenca;CU0015;CRISCE;02;12;2025;PRUEBA TEÓRICA;B  ;1;0;0;0;1;0
Cuenca;Cuenca;CU0017;EL AVION;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;1;0;1;0;1
Cuenca;Cuenca;CU0017;EL AVION;01;12;2025;PRUEBA ESPECÍFICO;C  ;1;0;1;0;0;0
Cuenca;Cuenca;CU0017;EL AVION;01;12;2025;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;3;0;0;0;4
Cuenca;Cuenca;CU0017;EL AVION;01;12;2025;PRUEBA TEÓRICA;B  ;17;9;4;3;1;25
Cuenca;Cuenca;CU0017;EL AVION;01;12;2025;PRUEBA ESPECÍFICO;AM ;7;6;1;0;0;3
Cuenca;Cuenca;CU0017;EL AVION;01;12;2025;PRUEBA ESPECÍFICO;A2 ;0;0;0;0;0;1
